,rgi_id,period,PDD,area,icecap,lat,prcp_01,prcp_02,prcp_03,prcp_04,prcp_05,prcp_06,prcp_07,prcp_08,prcp_09,prcp_10,prcp_11,prcp_12,rain,slope,snow,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,zmax,zmed,zmin,period_min,period_max
5398,RGI60-08.02700,2000-2010,81.71470557251014,0.059,0.0,62.05499999999999,203.384143,224.9581754,241.323683,232.48941800000003,163.821404,141.118491,94.813963,83.972828,86.47840479999999,109.993422,139.5329215,198.331006,1755.9683300000002,29.2,164.249532,3.9937034,0.436296317,-1.856666532,-1.6311111784,-2.5618518048000003,-1.6644444030000003,1.85777787295,5.65814806,8.715185270000001,11.2937037,11.0103722,7.532592580000001,1337.0,1277.0,1169.0,2000,2010
4057,RGI60-08.02029,2010-2020,51.917740157127376,1.262,0.0,61.436,217.88766,187.402467,239.4398596,172.5423678,134.04745,146.167576,85.60917839999999,83.6186659,109.550145,117.9109644,181.567381,220.480229,1254.986304,11.9,641.23761,1.965926044,-1.992592647,-4.64703709,-5.61629658,-5.04481519,-3.48703704,-0.53000001,3.87222175,7.38666649,9.8866665,9.3292589,6.04555637,1480.0,1379.0,1176.0,2010,2020
5239,RGI60-08.02620,2010-2020,58.24022148907186,0.066,0.0,68.152,120.266907,98.5579565,123.6612815,83.2792996,89.52975,108.238622,78.0690492,55.1650164,76.7508139,76.6360789,78.8290983,77.1933029,610.181957,26.7,455.995255,1.196666728,-2.387037019,-5.51925926,-8.096296839999999,-7.2003711,-5.33481549,-0.926296131,4.10370358,7.590370129999999,11.47259215,10.3570372,6.89592588,1069.0,955.0,889.0,2010,2020
561,RGI60-08.00281,2010-2020,37.13729021635056,55.448,0.0,66.566,208.746727,171.5408036,228.696365,150.22095512,145.4705919,165.88746350000002,127.9494076,87.126932,116.2420948,102.0494641,128.6962966,163.6280522,833.978246,6.0,962.276893,0.07851856363,-3.069259055,-5.805926449999999,-7.437778229999999,-6.89629607,-5.8929628,-2.709629505,1.8818519435,5.12407387,8.6296302,8.10333354,4.98851916,1544.0,1185.0,485.0,2010,2020
4988,RGI60-08.02495,2000-2010,52.7144262223959,0.201,0.0,70.228,83.13987470000001,69.3610516,78.6337242,73.1286379,73.09913639999999,60.8988514,60.352195300000005,69.2188041,56.452504,75.657093,80.9351846,84.8969476,574.440344,11.1,291.333667,1.378888855,-1.926666341,-3.711110402,-4.64111156,-5.733333910000001,-5.14889019,-1.466666509,2.3155554460000003,6.32222279,10.1322244,9.274445,5.53000028,968.0,902.0,833.0,2000,2010
2520,RGI60-08.01261,2000-2010,63.53677106204034,0.093,0.0,68.595,105.6489532,100.4367483,105.0616418,99.8744088,92.458509,66.3712752,62.95777459999999,74.0788443,73.0130034,76.3226537,89.1588114,135.4553794,734.317489,20.2,346.520501,1.364444454,-2.220370330405,-4.63296293,-5.76333324,-6.64259314,-5.13592653,-0.4755555365,4.05740711,8.122223080000001,11.8785181,10.7000005,5.86962965,1030.0,949.0,912.0,2000,2010
2486,RGI60-08.01244,2000-2010,36.76185274958611,1.653,0.0,61.855,133.469257,141.0877301,148.18868400000002,154.2457716,101.8004185,92.9764223,62.54164050000001,65.8601254,70.0352805,93.622839,109.6909601,120.8016564,582.2628520000001,6.0,712.0579359999999,-0.605555524,-4.92777799,-7.512592720000001,-7.57259194,-8.20777755,-6.85333349,-2.60111105,1.6629627458999998,5.4907413400000005,8.20148132,7.633333840000001,3.53555576,1762.0,1727.0,1622.0,2000,2010
5336,RGI60-08.02669,2000-2010,67.91566754484178,0.04,0.0,61.746,281.058586,306.692733,313.67603,308.31856600000003,218.234135,187.9774876,129.6716838,117.9557027,126.6016326,152.163088,194.508037,278.697562,2316.62094,6.5,298.934292,4.09999986,0.760000295,-1.3833333235,-1.2966667749999998,-2.246666944,-1.6666665770000002,1.4633332595,4.97666761,7.94333245,10.6433322,10.47000115,7.40000096,1162.0,1155.0,1145.0,2000,2010
5300,RGI60-08.02651,2000-2010,77.18173514857293,0.121,0.0,61.75699999999999,294.89551,326.460103,322.483165,316.212115,225.062751,193.9549805,137.2246101,124.3834123,132.50494899999998,158.12717400000002,204.455266,292.850679,2594.21713,24.2,134.39756549999998,5.106666639999999,2.15999997,-0.076666677,0.0855555799999999,-1.053333417,-0.5688890370000002,2.361110624,5.48555686,8.35666733,11.0411107,11.0811116,8.3000002,1070.0,1007.0,942.0,2000,2010
3586,RGI60-08.01794,2000-2010,36.58120008749962,0.141,0.0,69.358,70.5940018,65.8064218,70.7978379,71.5591254,67.80793489999999,50.2125829,49.8460827,59.2739084,59.8829564,73.5560921,72.0977766,79.5073125,388.344371,27.6,402.597658,-0.417777996,-4.697777820000001,-7.38999954,-8.3722213,-9.2366673,-7.871111770000001,-3.08555553,1.55333331,6.1011102600000005,9.9177791,8.60777776,4.21333337,1070.0,890.0,774.0,2000,2010
2456,RGI60-08.01229,2000-2010,39.42866732692718,0.669,0.0,61.61999999999999,112.0861369,110.9284659,109.9009968,118.9658619,75.5342101,70.4907201,48.7712074,60.5006255,65.5046055,88.9046982,99.8640251,95.7620507,513.319836,19.4,543.893783,-0.8162962549999999,-5.55111111,-8.42888943,-8.78592603,-9.18037114,-7.34444438,-2.61148148,1.964443917,6.08518585,8.78370335,8.028889359999999,3.74222256,1852.0,1710.0,1478.0,2000,2010
188,RGI60-08.00095,2000-2010,32.88161483745576,4.594,0.0,67.449,48.9849364,59.5105691,60.3978256,59.0548959,48.9025657,40.1350092,42.1147187,66.7526288,72.7025699,93.2446639,86.4078878,81.24416169999999,402.861023,11.1,356.591423,-3.134815215,-8.78000145,-12.50296265,-14.1203724,-14.7996299,-12.3948147,-6.225925510000001,-0.597777508,5.24148128,8.91036985,7.454815399999999,2.34148149,1889.0,1539.0,1317.0,2000,2010
648,RGI60-08.00325,2000-2010,72.37136940765382,2.835,0.0,66.486,163.58056299999998,180.2205424,183.633287,183.092579,135.8867886,108.0567813,74.661906,86.46385169999999,85.61339380000001,90.8403563,117.652819,180.520684,1188.212529,8.7,402.011062,2.01999999,-1.977037268,-4.65963065,-5.14962991,-6.0388889500000005,-4.70888819,0.0070370844,4.126666800000001,8.05555579,11.2748146,10.60777685,6.44222238,1285.0,1196.0,1003.0,2000,2010
421,RGI60-08.00211,2010-2020,36.84377888441086,0.806,0.0,68.045,56.828042200000006,52.3171202,63.514371700000005,47.4063441,45.6611585,58.4173484,49.3444928,48.7878662,74.74329730000001,83.9490405,76.9274438,50.9895538,338.62108,25.3,370.264999,-3.66481515,-8.41481418,-12.2648147,-15.6774081,-14.3822219,-12.15703765,-6.4429639,-0.418148096,4.55518563,8.575925909999999,6.9462969,2.76074081,1899.0,1684.0,1305.0,2010,2020
3953,RGI60-08.01977,2010-2020,57.53643796076775,0.078,0.0,62.416,113.7862335,105.158338,147.2960762,101.5559171,84.6101138,101.1137566,65.215041,51.9472724,72.55623829999999,84.059737,108.223016,108.958694,704.430998,38.7,440.049414,1.056296272,-3.58037019,-6.86666654,-8.11740769,-7.019629910000001,-4.74777819,-1.0177778926,3.90296304,7.21518556,9.8303701,9.24666725,5.67222243,1740.0,1564.0,1459.0,2010,2020
2897,RGI60-08.01449,2010-2020,32.94929102888107,0.305,0.0,66.785,190.7233454,155.3757564,205.692602,136.49253837999998,130.6640055,153.6223915,115.76965149999998,81.0588706,109.5546219,98.0229044,118.0236634,145.6709085,731.153125,12.7,909.518133,-0.3322221584,-3.5144444120000005,-6.26000035,-8.06555522,-7.334444670000001,-6.31999962,-3.0622219,1.5177780454,4.89555527,8.40111208,7.883333519999999,4.68000082,1188.0,1143.0,1057.0,2010,2020
2823,RGI60-08.01412,2010-2020,40.429919561290745,0.397,0.0,61.39,103.6693658,85.8515924,89.6515509,76.3087274,58.6879473,65.867721,49.5730549,71.8744587,91.9554656,97.6596904,130.7952066,101.9523937,590.284004,12.9,433.563171,-1.590740714,-6.724814650000001,-9.99111197,-11.4777772,-10.27666757,-7.951481490000001,-3.86407394,1.139629719,5.5418524300000005,8.13555578,7.20444442,3.3251852200000003,2068.0,1960.0,1856.0,2010,2020
4058,RGI60-08.02030,2000-2010,60.580836153793335,0.175,0.0,61.459,219.850909,220.156427,229.581238,233.757319,154.3677516,135.1582115,88.2904781,87.595579,95.4624788,122.53971299999998,153.847514,200.428266,1275.31739,6.9,665.718475,2.0003704840000003,-1.919259343,-4.30259269,-4.22518531,-5.08925977,-3.945926,-0.1644444788,3.95666621,7.525555339999999,10.16555515,9.59481428,5.82666742,1559.0,1545.0,1496.0,2000,2010
2383,RGI60-08.01192,2010-2020,36.87977865040303,2.004,0.0,61.8,125.9312343,111.564,142.91861899999998,107.7943176,81.7209469,93.3323703,56.2658554,58.25688340000001,77.2707695,86.7515606,119.645443,121.4482446,579.9466359999999,15.8,602.953628,-0.4499998584,-4.91888911,-7.88888905,-9.18111056,-8.22666695,-6.24222223,-2.709999702,1.978888504,5.82111146,8.41333308,7.740000820000001,4.057777939999999,1759.0,1627.0,1418.0,2010,2020
6726,RGI60-08.03364,2000-2010,58.56877039971353,0.076,0.0,65.489,131.2143421,144.05243109999998,146.8924805,154.1814995,109.5217416,97.2517241,60.739210400000005,64.5336552,71.378007,86.8644945,109.8525254,141.615612,766.807454,6.5,551.2902710000001,0.836296333,-3.256666682,-6.31074046,-6.924073819999999,-7.61777758,-6.131110909999999,-1.12555545,3.24074063,7.46259245,10.60148205,9.7311107,5.49555584,1303.0,1287.0,1268.0,2000,2010
3647,RGI60-08.01824,2010-2020,96.31260227308272,0.044,0.0,61.835,193.2559576,173.04348,234.948088,161.590271,129.2719224,145.24649319999995,85.3069678,69.863022,87.6528506,100.4319133,143.7717876,185.7519164,1595.36622,34.2,114.768414,4.24777761,0.563333322,-2.194444464,-3.19555565,-2.458889014,-0.943333189,2.08222218,6.46777785,9.43777797,11.90000065,11.45222335,8.255555900000001,1425.0,1335.0,1281.0,2010,2020
1456,RGI60-08.00729,2000-2010,67.55784627904892,0.121,0.0,62.54299999999999,121.46689999999998,139.1540885,150.0905721,152.9296525,106.8209412,95.8416551,68.92517330000001,60.9671115,65.0141986,93.0086022,105.0246465,116.3250014,772.78385,25.8,502.784679,1.37999994,-3.10222191,-6.01888876,-6.04111087,-6.52888992,-4.8688888200000005,-0.382222237,4.15111148,7.61111147,10.21111175,9.63111083,5.63666716,1765.0,1677.0,1538.0,2000,2010
6467,RGI60-08.03234,2010-2020,62.84531056518556,0.064,0.0,65.745,188.090314,154.609127,219.114477,144.9691634,138.0554736,152.527701,104.6842505,74.0912752,99.3094148,91.4061438,120.9899874,160.9537169,1130.872476,15.7,517.9285824,1.9411111428,-1.527777811,-4.48222245,-6.324444049999999,-5.54555659,-3.94444497,-0.4277777244,4.07666683,7.52555437,10.8022232,10.2566665,6.95888892,1111.0,1067.0,1012.0,2010,2020
813,RGI60-08.00407,2010-2020,53.46111046671867,0.112,0.0,69.4,93.1972302,80.1514315,102.91768,72.33265180000001,76.3080244,83.5093251,59.3627345,49.410789,71.4992392,67.50832770000001,68.56499699999999,66.34881370000001,518.953307,34.6,372.157918,1.044444425,-2.2255560680000004,-4.728889189999999,-7.113333299999999,-6.32444478,-4.8622218,-0.8966668338,3.852222614,7.22999877,10.8777778,9.8188891,6.49111119,902.0,785.0,726.0,2010,2020
3265,RGI60-08.01633,2010-2020,87.83066987919808,0.019,0.0,66.856,252.158046,199.266092,254.3390165,165.63022224000002,163.6845154,192.677216,149.5727056,94.0289254,121.7938295,108.6857078,136.7265148,183.7506906,1877.96617,25.9,144.34736624,3.52407422,0.73370371,-1.7425929771,-3.310370301,-2.90592592,-2.0744442750000003,0.912222207,5.21814837,7.739259169999999,11.122964,10.7914828,8.111852590000002,1158.0,1132.0,1094.0,2010,2020
3693,RGI60-08.01847,2010-2020,84.36029795902968,0.093,0.0,66.499,291.761734,225.711643,298.315339,188.59865693,186.1435865,212.984841,179.4950445,114.3384516,150.3534074,128.54464000000002,173.440256,231.794593,2188.58946,20.2,192.89275893,3.69481459,0.8677777680000001,-1.740740886,-3.221111383,-2.85666657,-1.852962715,1.247037088,5.35555574,8.1388888,11.354446,11.0103705,8.28000008,1114.0,1011.0,944.0,2010,2020
1878,RGI60-08.00940,2000-2010,43.66944517335296,0.369,0.0,69.726,66.3589654,58.454819,63.7310566,62.6491094,61.0322825,49.8115044,51.5400278,64.39672709999999,58.327301,83.1223583,79.3880035,75.1873369,449.007488,7.3,324.992001,-0.7366667259999999,-5.03666636,-7.622221859999999,-8.93888812,-9.78333266,-8.34333426,-3.69000075,0.9288888536,5.61444399,9.46,8.2711124,4.00000013,1229.0,1196.0,1106.0,2000,2010
5386,RGI60-08.02694,2000-2010,77.36589815521276,0.049,0.0,62.08,203.384143,224.9581754,241.323683,232.48941800000003,163.821404,141.118491,94.813963,83.972828,86.47840479999999,109.993422,139.5329215,198.331006,1744.33124,22.0,175.886614,3.9937034,0.436296317,-1.856666532,-1.6311111784,-2.5618518048000003,-1.6644444030000003,1.85777787295,5.65814806,8.715185270000001,11.2937037,11.0103722,7.532592580000001,1347.0,1211.0,1174.0,2000,2010
1243,RGI60-08.00622,2010-2020,34.356155160462855,0.118,0.0,69.606,60.7691284,54.6305107,72.98661460000001,51.7869867,54.4168043,63.5334559,45.8611741,49.8676028,70.67525950000001,76.03176959999999,65.6322766,50.3337467,342.56238,31.3,373.962943,-1.451481622,-5.57962952,-9.0225923,-11.9448159,-10.89925864,-8.9807413,-4.32629644,1.1851852676,5.129259530000001,9.15629603,7.980740129999999,4.56222234,1173.0,1034.0,920.0,2010,2020
5096,RGI60-08.02549,2000-2010,71.15244602560998,0.038,0.0,70.113,91.4536838,78.7814283,86.7519444,81.8375411,79.6416934,62.6385488,58.3967165,64.6154858,57.7436823,62.6016678,71.25390300000001,93.459174,746.646781,31.6,142.5286999,3.35148145,0.347037074,-1.540371011,-2.2059257536,-3.348518813,-2.77888915,0.7770368939999999,4.21555575,7.61629673,11.1811115,10.5900014,7.0159257,779.0,694.0,644.0,2000,2010
5966,RGI60-08.02984,2000-2010,65.89857611589431,4.307,0.0,61.041,208.56,196.120727,200.251825,206.131678,130.6364949,115.7828731,73.9093498,79.4845401,88.39617849999999,115.5116224,145.572239,179.2029005,1114.5186170000002,10.4,625.0418099999999,2.084444447,-2.0522223595,-4.595556056,-4.74111068,-5.44888901,-4.12777819,0.0399999326790709,4.35333281,8.20555571,10.7566654,10.1999993,6.23111211,1660.0,1541.0,1286.0,2000,2010
6289,RGI60-08.03145,2010-2020,39.31077023830414,0.054,0.0,65.363,175.075336,143.1096605,202.13278,138.7791591,124.6101932,141.0863676,99.6226532,71.315258,96.297964,95.7782453,120.7156174,161.17754989999997,730.056271,22.2,839.644542,0.944814797,-2.364444337,-5.43962982,-7.02555526,-6.5181479,-5.055185010000001,-1.5259259630000002,2.96592616,6.5551846,9.7237041,9.339629550000002,5.92148129,944.0,884.0,831.0,2010,2020
1059,RGI60-08.00530,2010-2020,86.44194116253853,0.211,0.0,61.992,160.56087,143.7357575,196.720631,138.06315239999998,108.4539604,124.7877802,72.5828898,61.69588,77.0749749,89.8028858,126.3364905,152.3284682,1297.491967,25.7,154.65178500000002,2.84999999,-1.1174073738,-3.992963205,-5.1762962,-4.242592350000001,-2.5381479743,0.7874074560000001,5.28259246,8.63259272,11.1088892,10.5433329,7.157037239999999,1732.0,1596.0,1490.0,2010,2020
5585,RGI60-08.02793,2010-2020,40.76321685066223,0.272,0.0,62.14399999999999,133.9683035,120.3663961,160.09146600000005,116.1280217,91.3619909,107.0051427,65.8785731,59.788206,78.4633601,89.2483757,121.4178162,127.7655126,626.1485700000001,30.5,645.3345879999999,0.0477777979,-4.29666731,-7.28962937,-8.45074108,-7.51555535,-5.64222251,-2.3144444064000003,2.402592575,5.92703806,8.516296579999999,7.942222889999999,4.46222235,1796.0,1618.0,1465.0,2010,2020
5065,RGI60-08.02533,2010-2020,55.48801448030472,0.069,0.0,70.106,90.2420432,75.0755802,102.9765864,67.6291488,73.1093764,83.6254734,58.6757803,54.872934,71.7524314,64.4746878,69.4387612,64.4479803,623.313671,19.4,253.007131,2.658889057,-0.118889058,-2.473333554,-4.71444499,-4.161112042,-3.20185252,0.2788886090999999,4.32703695,7.22740764,10.9514819,10.17814835,7.59925891,687.0,552.0,537.0,2010,2020
2466,RGI60-08.01234,2000-2010,42.36264516468049,0.353,0.0,61.723,126.9676774,131.1823355,137.2602224,143.6241209,93.0024308,85.5060216,56.2351955,61.5942419,66.62250209999999,89.530912,103.9837662,112.4164875,566.136079,7.6,641.7898279999999,-0.399999881,-4.82555575,-7.50888902,-7.67111036,-8.2033337,-6.655555769999999,-2.29999979,2.05888846,5.98444478,8.699999680000001,8.0366676,3.83777789,1807.0,1756.0,1676.0,2000,2010
2885,RGI60-08.01443,2010-2020,46.8533352971077,0.073,0.0,66.722,216.619067,173.0844866,228.3215666,149.37507841,144.5814852,167.2595255,126.9584618,85.3918698,112.391066,100.3755278,125.41985359999998,162.5456607,995.844543,23.0,796.479104,1.3666666849999998,-1.619999811,-4.36666703,-6.16666646,-5.433333599999999,-4.42333296,-1.166666331,3.21000012,6.29666618,9.8066678,9.2866667,6.28000075,1091.0,986.0,900.0,2010,2020
158,RGI60-08.00080,2000-2010,28.900977863025663,0.97,0.0,67.35,48.9849364,59.5105691,60.3978256,59.0548959,48.9025657,40.1350092,42.1147187,66.7526288,72.7025699,93.2446639,86.4078878,81.24416169999999,382.702045,22.7,376.750401,-3.134815215,-8.78000145,-12.50296265,-14.1203724,-14.7996299,-12.3948147,-6.225925510000001,-0.597777508,5.24148128,8.91036985,7.454815399999999,2.34148149,1804.0,1405.0,1175.0,2000,2010
1934,RGI60-08.00968,2000-2010,23.92637806222439,0.304,0.0,61.602,115.84203,111.4267575,103.5469961,115.9528885,76.0512592,72.8141964,56.0682341,74.46188889999999,79.1888421,105.5038744,114.847345,99.695067,472.262701,23.1,653.136679,-2.3274074246,-7.148148119999999,-9.9277794,-10.1733333,-10.66666745,-9.14037033,-4.50740742,0.072962869,4.37296358,7.171111229999999,6.437777339999999,2.142963072,1997.0,1803.0,1681.0,2000,2010
84,RGI60-08.00043,2000-2010,32.57120008511544,0.564,0.0,67.323,48.7413882,60.3286929,61.500754400000005,59.993685500000005,49.2640973,40.6229255,41.6009576,66.5477161,73.33801700000001,94.0248539,85.883889,82.0978336,404.371212,16.0,359.573593,-3.0422223770000003,-8.84777886,-12.6944449,-14.3155583,-14.90777915,-12.2911125,-6.11444491,-0.5055553735,5.32999985,8.9944437,7.5566675,2.45333338,1696.0,1511.0,1379.0,2000,2010
14,RGI60-08.00008,2000-2010,26.859356334972382,0.531,0.0,68.145,61.2414773,63.82143599999999,65.5118432,66.1111542,56.87558299999999,44.5602878,46.8827014,65.6599229,70.9923335,87.2426285,87.28869110000001,86.2724429,370.309486,17.0,432.151017,-3.040370642,-8.01481421,-11.27037033,-12.9970376,-13.8996295,-12.058148,-6.06518527,-0.647037031,4.98926,8.9666664,7.54037079,2.29259255,1403.0,1261.0,1153.0,2000,2010
1893,RGI60-08.00947,2010-2020,41.295221890091895,0.346,0.0,69.715,65.7477312,58.3940745,77.2169491,54.07699269999999,56.73731720000001,69.1132832,50.310226,54.220629,70.82742479999999,77.595329,71.6983135,54.1354588,412.986236,17.8,347.087497,-0.8600001859999999,-4.51666625,-7.5277776,-10.4911104,-9.35,-7.810000820000001,-3.50333424,1.6211110349999998,5.39555504,9.4200004,8.25222228,5.0466666,1182.0,1091.0,913.0,2010,2020
3146,RGI60-08.01574,2000-2010,31.3154452303648,1.465,0.0,66.586,176.1018934,199.133632,200.5055376,199.233382,151.2635125,121.8037896,92.3410968,106.0942176,104.4866355,103.82460799999998,132.23373750000002,208.47691960000003,815.372539,10.1,980.126401,-0.38333330016,-3.793333188,-6.25666693,-6.490000910000001,-7.755555259999999,-7.09666613,-2.80999975,1.216666733,5.18444437,8.5877781,7.99666663,3.84555608,1267.0,1146.0,955.0,2000,2010
1265,RGI60-08.00633,2010-2020,45.49589019066095,0.148,0.0,65.403,143.644976,120.967395,172.260393,119.470821,107.5064462,118.5592646,78.6501906,60.457204,84.6613614,84.162023,103.5817572,132.72746460000002,655.8755570000001,14.5,670.773729,0.324444481,-3.558888775,-6.8066670700000005,-8.74666628,-7.78555513,-6.05111096,-2.2288887280000003,2.68333316,6.54999993,9.8300019,9.037777,5.5211112,1222.0,1170.0,1007.0,2010,2020
4238,RGI60-08.02120,2000-2010,53.82633374965192,0.041,0.0,68.325,81.0466203,78.03394060000001,80.5768542,77.4455952,69.6440815,49.7975593,49.9427377,65.5551806,69.322938,81.4745674,86.9745218,109.0620064,539.879032,30.6,358.997566,0.071111048,-4.09666636,-6.96999939,-8.426666729999999,-9.42666827,-7.65333371,-2.381111026,2.542221987,7.497778289999999,11.2788888,10.0544441,4.965555950000001,1186.0,1137.0,1076.0,2000,2010
4951,RGI60-08.02476,2010-2020,47.82542225165366,0.066,0.0,70.433,79.5617692,72.0644468,98.5236054,68.3355264,69.48628699999999,83.7193407,56.73311650000001,55.738009,67.5684685,64.0166088,63.6422099,58.5366845,473.575861,8.0,364.3502,0.5911110834,-2.336666456,-4.4699991,-7.024443700000001,-6.34999926,-5.36777784,-1.753333455,2.593333298,5.96222262,10.07444435,9.0944437,6.21111129,865.0,831.0,816.0,2010,2020
1049,RGI60-08.00525,2010-2020,86.80238765822052,0.064,0.0,62.022000000000006,184.5127304,164.5437238,223.2729884,153.8952816,123.947901,142.901284,87.4156987,69.6741153,85.064233,99.770733,139.2393282,175.1690368,1514.7604,28.4,134.64673,3.84555543,0.0803703699999999,-2.694074084,-3.67962956,-2.9481478670000003,-1.3392593,1.5774074625,5.88703706,8.93370451,11.40888935,10.9533338,7.86148203,1422.0,1350.0,1276.0,2010,2020
553,RGI60-08.00277,2010-2020,44.88011372625828,0.442,0.0,66.717,187.231212,149.4706836,199.0163093,131.77574552000002,125.5811842,147.385816,108.6067062,76.9284031,103.7555705,94.607944,113.3737084,140.560311,844.68971,16.2,733.603862,0.4688888859999999,-2.808889234,-5.65333339,-7.464444979999999,-6.635556289999999,-5.5166659000000005,-2.157777468,2.525555834,5.79444472,9.3955564,8.78000045,5.58000071,1317.0,1142.0,1029.0,2010,2020
2824,RGI60-08.01413,2000-2010,40.3554824476242,0.321,0.0,61.437,109.3653794,100.2234265,86.43975329999999,100.5678585,65.1978927,62.713330500000005,51.0120348,75.4915838,78.720957,104.5562749,113.284835,90.6978836,564.107893,21.5,474.163352,-1.5351852004000002,-6.68037019,-9.6644454,-10.0033325,-10.25555645,-8.42925931,-3.5051850700000005,1.178518573,5.6696303,8.35111153,7.54666658,3.13962963,2058.0,1939.0,1806.0,2000,2010
1685,RGI60-08.00843,2010-2020,45.827066803836814,0.506,0.0,61.772000000000006,95.760616,83.80287,97.767036,78.08340510000001,59.111968000000005,67.7040016,44.6198694,54.3258446,73.2508712,82.3320552,106.0101591,92.7691829,519.539029,18.8,415.998859,-0.6433334988,-5.68333378,-9.06666898,-10.6800006,-9.41666696,-6.83666704,-2.603333473,2.39,6.496667240000001,9.12000019,8.2466661,4.3600001,1928.0,1745.0,1578.0,2010,2020
5971,RGI60-08.02986,2010-2020,62.639288574838645,0.286,0.0,61.087,145.048024,121.3395315,152.1341537,114.2076355,83.2059122,87.8540129,48.9098783,60.0183689,81.396243,87.8393716,136.15249899999998,143.2592674,858.417678,15.2,402.9472,1.309999835,-3.28888878,-6.2155559,-7.722221960000001,-6.69555591,-4.6511116800000005,-0.781111046,4.00222161,8.081109770000001,10.61111285,9.7933331,6.12888921,1654.0,1587.0,1524.0,2010,2020
1362,RGI60-08.00682,2000-2010,39.7131502737999,0.13,0.0,65.165,95.5534955,108.9055785,108.3957363,117.245496,78.2595818,72.2083748,46.8758259,54.101082700000006,65.3962221,83.5665142,98.9144511,107.3783956,493.71602,20.2,543.084747,-0.157777764,-4.72000018,-7.89111128,-8.7040743,-9.2514808,-7.508518189999999,-2.331481073,2.21740729,6.847778180000001,9.986668,9.115556000000002,4.64555582,1331.0,1149.0,1081.0,2000,2010
1632,RGI60-08.00817,2000-2010,29.86844553720951,0.314,0.0,61.75500000000001,115.35534090000002,115.8243671,114.3516914,123.244868,80.44586799999999,76.41599719999999,54.3214509,65.5454557,71.050247,95.2910316,106.1629634,101.8200095,492.17097,15.6,627.658345,-1.5033333869,-6.20888942,-8.9900018,-9.25333378,-9.79111194,-8.15666723,-3.50888918,0.959999766,5.08666748,7.898888820000001,7.228889100000001,2.84666688,1871.0,1724.0,1689.0,2000,2010
4273,RGI60-08.02137,2010-2020,38.98926028394699,0.06,0.0,61.398,103.6693658,85.8515924,89.6515509,76.3087274,58.6879473,65.867721,49.5730549,71.8744587,91.9554656,97.6596904,130.7952066,101.9523937,584.826954,29.5,439.0202210000001,-1.590740714,-6.724814650000001,-9.99111197,-11.4777772,-10.27666757,-7.951481490000001,-3.86407394,1.139629719,5.5418524300000005,8.13555578,7.20444442,3.3251852200000003,2055.0,1990.0,1937.0,2010,2020
4145,RGI60-08.02073,2010-2020,47.72980022339821,0.126,0.0,68.155,81.1759499,68.81182770000001,85.1255062,58.5148234,59.6355915,72.3123721,58.16953650000001,50.1750382,74.0413296,81.83328589999999,78.57741680000001,63.1544146,454.563237,26.5,376.963851,-0.771111109,-4.64777791,-8.13999986,-11.0699998,-10.26888983,-8.23000002,-3.3900001699999995,2.163333107,6.523333340000001,10.483333300000002,9.1566668,5.38222255,1311.0,1236.0,1154.0,2010,2020
4252,RGI60-08.02127,2000-2010,57.67640057017803,0.042,0.0,68.331,81.0466203,78.03394060000001,80.5768542,77.4455952,69.6440815,49.7975593,49.9427377,65.5551806,69.322938,81.4745674,86.9745218,109.0620064,582.592382,34.6,316.284218,0.071111048,-4.09666636,-6.96999939,-8.426666729999999,-9.42666827,-7.65333371,-2.381111026,2.542221987,7.497778289999999,11.2788888,10.0544441,4.965555950000001,1312.0,1230.0,1155.0,2000,2010
1324,RGI60-08.00663,2000-2010,37.319468692708014,0.096,0.0,65.158,86.2776741,100.0478942,98.3631348,107.1267562,70.6853842,65.3264001,42.8370879,51.1858248,63.563327300000005,82.0921013,95.5629694,99.1957191,464.013318,17.9,498.250961,-0.149999987,-4.9055563,-8.15111042,-9.06889046,-9.443333,-7.61000016,-2.2366663200000003,2.40999999,7.05333389,10.182223,9.2366673,4.65111117,1099.0,1048.0,1018.0,2000,2010
5674,RGI60-08.02838,2000-2010,52.4136461274147,0.094,0.0,62.664,121.46689999999998,139.1540885,150.0905721,152.9296525,106.8209412,95.8416551,68.92517330000001,60.9671115,65.0141986,93.0086022,105.0246465,116.3250014,662.4625920000001,27.7,613.105949,1.37999994,-3.10222191,-6.01888876,-6.04111087,-6.52888992,-4.8688888200000005,-0.382222237,4.15111148,7.61111147,10.21111175,9.63111083,5.63666716,1463.0,1349.0,1279.0,2000,2010
2616,RGI60-08.01309,2000-2010,42.6327049689889,0.083,0.0,66.989,177.7343975,185.0826526,189.326085,182.802965,142.887644,114.4869615,88.0376108,103.1457086,99.5695544,100.9375001,121.9227601,208.0865674,926.034742,24.5,787.985672,0.858518654,-2.492222394,-4.75925939,-4.968888959999999,-6.26370427,-5.668518000000001,-1.5144442426,2.542963054,6.29851889,9.7770372,9.2107409,5.10814835,1033.0,999.0,904.0,2000,2010
